2015.admissions.act_scores.midpoint.cumulative,2015.admissions.admission_rate.overall,2015.admissions.sat_scores.average.overall,2015.aid.federal_loan_rate,2015.aid.median_debt.completers.overall,2015.aid.pell_grant_rate,2015.completion.completion_rate_4yr_150nt,2015.cost.attendance.academic_year,2015.earnings.10_yrs_after_entry.not_working_not_enrolled.overall,2015.student.FAFSA_applications,2015.student.family_income.overall,2015.student.parents_education_level,2015.student.size,school.faculty_salary,school.ft_faculty_rate,school.instructional_expenditure_per_fte,school.name,school.ownership,school.region_id,school.state_fips,school.tuition_revenue_per_fte
24.0,0.5479,1112.0,0.6072,27000.0,0.1982,0.6336,54368.0,,424.0,424.0,,1087.0,8091.0,0.9279,13110,Hampden-Sydney College,2,5,51,16685
,0.9444,,0.6217,27000.0,0.3522,0.6094,51590.0,,102.0,102.0,,179.0,4962.0,1.0,21194,Marlboro College,2,1,50,19020
21.0,0.8525,965.0,0.7055,25686.5,0.4371,0.4737,34788.0,,672.0,672.0,613.0,1052.0,5590.0,1.0,8840,Howard Payne University,2,6,48,11342
22.0,0.6538,1025.0,0.3958,17150.0,0.4057,,21754.0,,2421.0,2421.0,2034.0,5403.0,8738.0,0.6004,7960,University of Houston-Clear Lake,1,6,48,9401
,,,0.9741,30483.5,0.9279,0.1765,22954.0,,777.0,777.0,648.0,863.0,7417.0,1.0,6160,Jarvis Christian College,2,6,48,1462
,0.8308,,0.6043,23000.0,0.3023,0.5942,21185.0,,3965.0,3965.0,3726.0,8839.0,8047.0,0.6825,8185,Radford University,1,5,51,6234
20.0,0.8834,955.0,0.732,27000.0,0.3702,0.5499,23065.0,,5692.0,5692.0,5241.0,11297.0,9250.0,0.6989,9405,Indiana University of Pennsylvania-Main Campus,1,2,42,8340
28.0,0.7474,1214.0,0.5382,26243.0,0.2112,0.6803,66078.0,,6017.0,6017.0,5596.0,16227.0,10690.0,0.559,14827,Drexel University,2,2,42,24297
20.0,0.957,950.0,0.7718,27000.0,0.4774,0.4371,20722.0,,2714.0,2714.0,2450.0,5141.0,9160.0,0.8079,9172,Edinboro University of Pennsylvania,1,2,42,6130
21.0,0.8404,945.0,0.6687,25000.0,0.3455,0.5455,22595.0,,3494.0,3494.0,3145.0,6105.0,8869.0,0.7989,7156,East Stroudsburg University of Pennsylvania,1,2,42,8995
19.0,0.978,906.0,0.7642,26000.0,0.5127,0.4217,33764.0,,806.0,806.0,730.0,1325.0,6613.0,0.2298,7241,Keystone College,2,2,42,12063
,0.7248,,0.7059,27000.0,0.249,0.7434,49878.0,,819.0,819.0,768.0,1651.0,7709.0,0.4426,10508,Lebanon Valley College,2,2,42,18582
22.0,0.7861,975.0,0.5851,27000.0,0.2348,0.697,50458.0,,670.0,670.0,606.0,1693.0,5151.0,1.0,7032,Immaculata University,2,2,42,15562
20.0,0.8853,955.0,0.7762,27000.0,0.4318,0.4844,22653.0,,1175.0,1175.0,1083.0,2194.0,9240.0,0.5556,9510,Mansfield University of Pennsylvania,1,2,42,6265
19.0,0.9081,905.0,0.7518,27000.0,0.3993,0.499,39364.0,,1239.0,1239.0,1103.0,2358.0,6813.0,0.3255,5815,Neumann University,2,2,42,17553
17.0,0.9138,833.0,0.8647,31500.0,0.6318,0.4231,22498.0,,1041.0,1041.0,862.0,1689.0,7494.0,0.9417,9674,Lincoln University,1,2,42,10263
,,,0.9172,31250.0,0.8344,0.3571,21670.0,,98.0,98.0,79.0,157.0,3897.0,0.2222,1964,American Baptist College,2,5,47,11828
22.0,0.8771,1011.0,0.576,22500.0,0.5252,0.3631,19720.0,,4767.0,4767.0,4299.0,8915.0,6912.0,1.0,7739,Austin Peay State University,1,5,47,6245
,0.5568,,0.6457,26000.0,0.3419,0.7064,28916.0,,12063.0,12063.0,11006.0,27983.0,10232.0,0.4929,13454,Temple University,1,2,42,20978
26.0,0.6077,1176.0,0.5324,20500.0,0.2456,0.5488,40247.0,,1340.0,1340.0,1270.0,3024.0,7111.0,0.9692,11291,Lipscomb University,2,5,47,18809
24.0,0.4597,1105.0,0.6404,27000.0,0.4228,0.5217,38233.0,,711.0,711.0,639.0,1408.0,5902.0,1.0,7016,Christian Brothers University,2,5,47,13039
20.0,0.8093,937.0,0.6603,26000.0,0.5726,0.5281,36547.0,,413.0,413.0,376.0,806.0,5768.0,0.7674,7734,Fisk University,2,5,47,5285
22.0,0.4553,1016.0,0.506,,0.3519,0.5684,31957.0,,548.0,548.0,504.0,968.0,5595.0,0.3796,3812,Bryan College-Dayton,2,5,47,7929
,,,0.7799,33000.0,0.5897,0.5,40702.0,,215.0,215.0,195.0,357.0,4154.0,0.4483,10964,Memphis College of Art,2,5,47,16863
,,,0.5653,22270.0,0.4559,0.434,30146.0,,124.0,124.0,,261.0,4170.0,0.4375,5646,Welch College,2,5,47,9878
23.0,0.6021,1030.0,0.9053,27000.0,0.4938,0.3912,35220.0,,1828.0,1828.0,1705.0,3112.0,5555.0,0.593,6077,Charleston Southern University,2,5,45,12010
20.0,0.6197,922.0,0.6739,27000.0,0.4873,0.4578,21412.0,,1334.0,1334.0,1256.0,2606.0,6131.0,0.6009,5511,Lander University,1,5,45,5795
23.0,0.6799,1032.0,0.6752,27000.0,0.2549,0.5718,53511.0,,1702.0,1702.0,1584.0,3244.0,7755.0,0.4403,13230,Widener University,2,2,42,20217
21.0,0.5716,976.0,0.5992,26000.0,0.4085,0.4324,20023.0,,1661.0,1661.0,1559.0,3060.0,6633.0,0.6009,7150,University of South Carolina-Aiken,1,5,45,6078
,0.8173,1053.0,0.761,26000.0,0.3597,0.592,44996.0,,1324.0,1324.0,1236.0,2358.0,8800.0,0.5129,9501,Wilkes University,2,2,42,17470
,0.7848,,0.5443,27000.0,0.1254,0.6394,49424.0,,1812.0,1812.0,1726.0,4536.0,11594.0,0.4172,16882,Roger Williams University,2,1,44,21142
,0.6224,,0.6735,27000.0,0.4619,0.5,32515.0,,754.0,754.0,677.0,1264.0,5286.0,1.0,6050,Southern Wesleyan University,2,5,45,12248
23.0,0.8561,1019.0,0.8657,27000.0,0.3405,0.6237,31910.0,,726.0,726.0,660.0,1422.0,6722.0,0.3411,9249,Waynesburg University,2,2,42,12309
,,,0.7776,33565.5,0.7126,0.1944,20692.0,,7036.0,7036.0,5479.0,1298.0,5681.0,0.0247,14901,National American University-Rapid City,3,4,46,39245
23.0,0.917,1068.0,0.5859,25116.0,0.2463,0.5414,24820.0,,4533.0,4533.0,4278.0,9825.0,7884.0,0.8173,8129,South Dakota State University,1,4,46,7992
20.0,0.5604,950.0,0.6683,22500.0,0.4801,0.4002,21643.0,,3154.0,3154.0,2924.0,5094.0,6269.0,0.8465,7069,University of South Carolina-Upstate,1,5,45,5987
21.0,0.8404,988.0,0.494,25478.0,0.3114,0.3611,18430.0,,1536.0,1536.0,1430.0,2849.0,7081.0,0.9133,6270,Black Hills State University,1,4,46,6268
27.0,0.8425,1200.0,0.573,27500.0,0.2655,0.5097,21400.0,,909.0,909.0,867.0,2674.0,9375.0,0.8378,9831,South Dakota School of Mines and Technology,1,4,46,9319
26.0,0.8029,1158.0,0.6012,21780.0,0.1782,0.6886,45340.0,,1913.0,1913.0,1839.0,5933.0,9063.0,0.4651,9385,Belmont University,2,5,47,23475
27.0,0.763,1214.0,0.4415,20000.0,0.2942,0.7034,29420.0,,7966.0,7966.0,7583.0,21661.0,10457.0,0.863,12236,The University of Tennessee-Knoxville,1,5,47,10067
,,,0.7144,31025.0,0.6089,0.2757,29963.0,,3603.0,3603.0,3042.0,1642.0,4724.0,0.2808,4539,The Art Institute of Houston,3,6,48,14518
21.0,0.6896,960.0,0.736,27000.0,0.5739,0.3602,34890.0,,982.0,982.0,906.0,1619.0,3891.0,0.4641,4453,Tusculum College,2,5,47,9164
22.0,0.7252,1026.0,0.5349,18750.0,0.3309,0.5125,34417.0,,1157.0,1157.0,1057.0,1762.0,6505.0,1.0,6369,Trevecca Nazarene University,2,5,47,12371
34.0,0.1168,1498.0,0.1359,14000.0,0.1395,0.9198,62320.0,,1002.0,1002.0,965.0,6857.0,13419.0,0.8314,80096,Vanderbilt University,2,5,47,23480
21.0,0.8913,971.0,0.7277,25264.0,0.5277,0.5,39795.0,,1092.0,1092.0,980.0,1385.0,6497.0,0.608,8434,Columbia College,2,5,45,11669
20.0,0.4966,960.0,0.8086,28000.0,0.5459,0.5179,35111.0,,734.0,734.0,661.0,1091.0,5688.0,0.5913,6165,Coker College,2,5,45,12274
26.0,0.6507,1164.0,0.6224,27000.0,0.1981,0.7471,38656.0,,603.0,603.0,578.0,1563.0,6606.0,0.8734,11185,Augustana University,2,4,46,12685
21.0,0.7438,982.0,0.7122,26533.0,0.3075,0.4458,34010.0,,444.0,444.0,411.0,795.0,5466.0,0.3926,5516,Dakota Wesleyan University,2,4,46,9889
,0.9289,,0.8718,32301.0,0.8868,0.337,24486.0,,324.0,324.0,273.0,434.0,4583.0,0.7955,6669,Voorhees College,2,5,45,7530
26.0,0.7181,1170.0,0.4294,25747.5,0.1888,0.8082,50897.0,,539.0,539.0,529.0,1653.0,8046.0,0.8618,10691,Wofford College,2,5,45,15892
,0.7605,,0.7253,27000.0,0.257,0.7147,53082.0,,997.0,997.0,943.0,2122.0,7984.0,0.6314,11158,Susquehanna University,2,2,42,18008
24.0,0.7922,1087.0,0.7133,20792.0,0.3534,0.436,20700.0,,4304.0,4304.0,4084.0,9976.0,7695.0,0.6667,7090,The University of Tennessee-Chattanooga,1,5,47,5874
21.0,0.4744,980.0,0.591,20514.5,0.5065,0.4174,17720.0,,4192.0,4192.0,3691.0,7857.0,8124.0,0.8006,7134,Texas A & M University-Commerce,1,6,48,7241
25.0,0.9566,1122.0,0.3624,18500.0,0.2315,0.5548,18691.0,,2908.0,2908.0,2746.0,9842.0,9564.0,0.9354,14790,University of Wyoming,1,7,56,4810
,0.6321,,0.2746,3500.0,0.8367,0.3285,12664.0,,2305.0,2305.0,2132.0,4246.0,4835.0,1.0,3239,Inter American University of Puerto Rico-San German,2,9,72,4594
24.0,0.852,1110.0,0.5775,23250.0,0.2615,0.6458,18683.0,,3812.0,3812.0,3578.0,9844.0,7303.0,0.887,7504,University of Wisconsin-Eau Claire,1,3,55,6868
,0.7677,,0.5086,12559.5,0.8177,0.3715,11172.0,,3561.0,3561.0,3229.0,5427.0,4039.0,0.6349,3334,Pontifical Catholic University of Puerto Rico-Ponce,2,9,72,5213
,,,0.2202,9738.5,0.8637,0.2441,8252.0,,2420.0,2420.0,2171.0,1589.0,2263.0,0.227,3917,Caribbean University-Bayamon,2,9,72,12177
,,,0.134,,0.7177,0.0,9934.0,,196.0,196.0,167.0,240.0,1140.0,0.3191,719,Universidad Teologica del Caribe,2,9,72,758
,0.8519,,0.4451,18550.0,0.4624,,,,470.0,470.0,426.0,265.0,3654.0,0.1888,5253,Carlos Albizu University-San Juan,2,9,72,10145
18.0,0.7698,857.0,0.8366,29500.0,0.7212,0.4808,21105.0,,2306.0,2306.0,2016.0,4176.0,7291.0,0.5976,9076,Virginia State University,1,5,51,5391
23.0,0.9788,1067.0,0.5222,17595.0,0.4536,0.5365,22253.0,,1903.0,1903.0,1723.0,3821.0,7927.0,0.732,8847,The Evergreen State College,1,8,53,7434
20.0,0.7687,942.0,0.4162,20827.0,0.4023,0.4106,22818.0,,747.0,747.0,690.0,1393.0,5397.0,1.0,8653,The University of Virginia's College at Wise,1,5,51,6865
29.0,0.5333,1258.0,0.2988,15000.0,0.2379,0.8414,25240.0,,11698.0,11698.0,10578.0,30022.0,11818.0,0.7891,26157,University of Washington-Seattle Campus,1,8,53,18707
25.0,0.8238,1114.0,0.4671,19413.5,0.2586,0.7127,22864.0,,4782.0,4782.0,4499.0,14336.0,8648.0,0.6627,9263,Western Washington University,1,8,53,8289
24.0,0.5644,1062.0,0.5838,27000.0,0.3031,0.519,36369.0,,620.0,620.0,588.0,1624.0,5164.0,0.9512,10234,Walla Walla University,2,8,53,16817
24.0,0.9312,1047.0,0.4973,25000.0,0.3372,0.4944,43755.0,,510.0,510.0,483.0,1213.0,6005.0,0.4163,7960,Saint Martin's University,2,8,53,15427
23.0,0.879,1028.0,0.5862,23134.5,0.4354,0.4477,17503.0,,4123.0,4123.0,3802.0,8780.0,7012.0,0.7766,8884,Marshall University,1,5,54,6373
25.0,0.7024,1145.0,0.8242,27000.0,0.2825,0.5881,49152.0,,1366.0,1366.0,1297.0,2862.0,8052.0,1.0,9508,Carthage College,2,3,55,15349
,0.6825,,0.5857,27350.0,0.2151,0.7644,53790.0,,491.0,491.0,469.0,1527.0,7646.0,0.8578,15827,Lawrence University,2,3,55,19888
23.0,0.847,1070.0,0.5121,21259.5,0.2973,0.4571,17225.0,,2586.0,2586.0,2382.0,5502.0,6687.0,0.7018,6125,University of Wisconsin-Green Bay,1,3,55,5073
21.0,0.8159,970.0,0.59,22965.0,0.4311,0.3312,15048.0,,2049.0,2049.0,1859.0,4158.0,6274.0,0.7489,5861,University of Wisconsin-Parkside,1,3,55,5268
24.0,0.9431,1090.0,0.6052,24255.0,0.2776,0.5402,17908.0,,3105.0,3105.0,2961.0,7785.0,6421.0,0.822,6022,University of Wisconsin-Platteville,1,3,55,6302
25.0,0.8,1130.0,0.5725,23250.0,0.22,0.6835,17956.0,,3503.0,3503.0,3337.0,9462.0,6834.0,0.8905,6704,University of Wisconsin-La Crosse,1,3,55,6959
24.0,0.6612,1105.0,0.6869,28000.0,0.3821,0.6895,44759.0,,382.0,382.0,354.0,781.0,6914.0,0.7765,13493,Ripon College,2,3,55,13689
,,,0.5831,18250.0,0.2561,,,,264.0,264.0,240.0,445.0,7118.0,0.4706,10552,Sentara College of Health Sciences,2,5,51,12364
,0.1952,,0.3206,5500.0,0.6623,0.2882,15395.0,,3566.0,3566.0,3214.0,6350.0,4966.0,1.0,3766,Inter American University of Puerto Rico-Metro,2,9,72,6383
,0.4304,,0.145,1700.0,0.945,0.4059,10851.0,,1306.0,1306.0,1216.0,2009.0,4071.0,1.0,2766,Inter American University of Puerto Rico-Barranquitas,2,9,72,4764
,0.7734,,0.1548,7125.0,0.6085,0.3631,11932.0,,3834.0,3834.0,3610.0,11518.0,7929.0,0.9476,8597,University of Puerto Rico-Mayaguez,1,9,72,596
,0.7882,1023.0,0.109,5500.0,0.7872,0.3311,7505.0,,1537.0,1537.0,1418.0,3086.0,7408.0,0.7394,5871,University of Puerto Rico-Aguadilla,1,9,72,538
,0.2426,,0.032,4850.0,0.6468,0.342,9267.0,,2061.0,2061.0,1878.0,4876.0,6984.0,0.7934,5533,University of Puerto Rico-Bayamon,1,9,72,677
,0.4841,,0.0584,4800.0,0.7511,0.4435,10929.0,,1729.0,1729.0,1576.0,3732.0,5925.0,0.6656,9062,University of Puerto Rico-Humacao,1,9,72,535
,0.8164,1105.0,0.0111,4150.0,0.4532,0.4765,10551.0,,1315.0,1315.0,1201.0,3681.0,7088.0,1.0,6107,University of Puerto Rico-Cayey,1,9,72,602
21.0,0.4752,1012.0,0.2237,13500.0,0.4102,0.5319,24603.0,,86.0,86.0,,173.0,3071.0,1.0,4544,Appalachian Bible College,2,5,54,6348
22.0,0.8987,995.0,0.5498,22223.5,0.3329,0.4784,16107.0,,1560.0,1560.0,1449.0,3320.0,6651.0,0.5129,6336,Shepherd University,1,5,54,5633
20.0,0.7686,934.0,0.5835,19000.0,0.5656,0.227,14967.0,,850.0,850.0,753.0,1459.0,6042.0,1.0,7572,Bluefield State College,1,5,54,3232
23.0,0.7722,1015.0,0.6719,27000.0,0.3489,0.5038,41464.0,,683.0,683.0,645.0,1371.0,5752.0,0.6414,6435,West Virginia Wesleyan College,2,5,54,11010
20.0,0.7021,907.0,0.8336,30884.5,0.4773,0.4094,39172.0,,472.0,472.0,427.0,700.0,5800.0,0.6517,7754,Bethany College,2,5,54,9578
21.0,0.5369,980.0,0.9152,26000.0,0.4778,0.3765,33396.0,,706.0,706.0,656.0,1066.0,5017.0,0.7209,5258,Alderson Broaddus University,2,5,54,10080
24.0,0.7246,1092.0,0.6772,27000.0,0.2546,0.6607,52588.0,,875.0,875.0,847.0,1961.0,7447.0,0.786,9735,Roanoke College,2,5,51,15924
31.0,0.3111,1337.0,0.3906,21148.0,0.1817,0.8769,59569.0,,851.0,851.0,821.0,3210.0,11913.0,0.6613,19034,University of Richmond,2,5,51,26084
,,,0.415,24666.0,0.2236,0.4667,,,395.0,395.0,342.0,1003.0,5697.0,1.0,10692,City University of Seattle,2,8,53,23584
22.0,0.8053,1014.0,0.643,27000.0,0.2904,0.6889,47860.0,,331.0,331.0,313.0,665.0,7731.0,1.0,14416,Randolph College,2,5,51,12640
25.0,0.9495,1098.0,0.5195,27000.0,0.2836,0.6369,50637.0,,163.0,163.0,148.0,236.0,6905.0,0.7952,25971,Sweet Briar College,2,5,51,17414
28.0,0.5897,1231.0,0.3316,21500.0,0.189,0.7462,22581.0,,7244.0,7244.0,6985.0,30233.0,11531.0,0.9523,15821,Purdue University-Main Campus,1,3,18,15953
24.0,0.4872,1087.0,0.6241,21500.0,0.3072,0.7215,22414.0,,2570.0,2570.0,2405.0,5825.0,6540.0,0.5818,10212,SUNY Oneonta,1,2,36,5276
29.0,0.4249,1305.0,0.4664,19535.5,0.2871,0.8095,23480.0,,4651.0,4651.0,4326.0,13465.0,9389.0,0.6865,11206,SUNY at Binghamton,1,2,36,7722
,0.5084,,0.6752,21500.0,0.2946,0.7281,23273.0,,3128.0,3128.0,2931.0,6276.0,6606.0,0.5042,10640,SUNY Cortland,1,2,36,5842
,0.7391,,0.7397,25000.0,0.4602,0.5484,21315.0,,1947.0,1947.0,1758.0,3595.0,6575.0,0.6861,13572,SUNY College at Potsdam,1,2,36,4770
27.0,0.7274,1206.0,0.5005,20874.0,0.2609,0.8214,22716.0,,2040.0,2040.0,1952.0,5548.0,7415.0,0.72,11395,SUNY College at Geneseo,1,2,36,6018
,0.8176,,0.7127,23500.0,0.3517,0.6055,42616.0,,1415.0,1415.0,1291.0,2626.0,8139.0,0.6239,12162,The College of Saint Rose,2,2,36,15188
24.0,0.8698,1078.0,0.6869,24750.0,0.3142,0.6987,46481.0,,1105.0,1105.0,1038.0,2552.0,7845.0,0.4659,9016,Canisius College,2,2,36,16018
,1.0,,0.0,,0.8966,0.1176,17966.0,,,,,25.0,2854.0,,8566,Beth Hatalmud Rabbinical College,2,2,36,5789
,0.7139,895.0,0.6176,25900.0,0.3877,0.4059,39015.0,,476.0,476.0,412.0,886.0,6810.0,1.0,6672,Concordia College-New York,2,2,36,14518
32.0,0.2736,1374.0,0.271,16125.0,0.1228,0.896,62405.0,,494.0,494.0,466.0,2834.0,11422.0,1.0,25388,Colgate University,2,2,36,32091
,0.6106,,0.5346,23500.0,0.2367,0.5997,52946.0,,2672.0,2672.0,2491.0,6716.0,13139.0,0.4649,17127,Hofstra University,2,2,36,26109
29.0,0.4757,1273.0,0.5275,26000.0,0.1995,0.8051,60867.0,,3195.0,3195.0,3012.0,8701.0,13305.0,1.0,13958,Fordham University,2,2,36,26669
25.0,0.9457,1110.0,0.7095,25500.0,0.443,0.727,39937.0,,537.0,537.0,492.0,1014.0,5807.0,0.6765,10227,Houghton College,2,2,36,14597
,0.565,,0.5151,27000.0,0.1462,0.8128,62034.0,,737.0,737.0,703.0,2257.0,9582.0,0.9163,15171,Hobart William Smith Colleges,2,2,36,28018
,0.2481,,0.3403,15760.0,0.157,0.9206,61770.0,,422.0,422.0,396.0,1861.0,11564.0,0.8769,32385,Hamilton College,2,2,36,31666
30.0,0.5189,1363.0,0.3205,,0.0,0.875,62628.0,,29.0,29.0,,152.0,8531.0,0.6071,19138,Jewish Theological Seminary of America,2,2,36,5106
,0.0643,,0.3779,27000.0,0.1652,0.9216,57656.0,,97.0,97.0,,489.0,9380.0,0.3964,28955,The Juilliard School,2,2,36,16285
25.0,0.7625,1145.0,0.5659,25000.0,0.2929,0.6281,49945.0,,2401.0,2401.0,2226.0,5818.0,9364.0,0.9263,10647,Seton Hall University,2,2,34,22736
,,,0.3817,20686.5,0.4442,0.2057,16746.0,,1047.0,1047.0,889.0,1866.0,4469.0,0.567,7884,Western New Mexico University,1,6,35,3796
,,,0.3873,13002.0,0.5385,0.1794,13713.0,,1196.0,1196.0,1054.0,2128.0,6194.0,0.8987,7371,New Mexico Highlands University,1,6,35,4338
25.0,0.6841,1057.0,0.7651,27000.0,0.3755,0.6,40697.0,,934.0,934.0,856.0,1754.0,6475.0,0.8182,10992,Alfred University,2,2,36,9084
31.0,0.1962,1357.0,0.3323,17847.5,0.1823,0.9064,63105.0,,557.0,557.0,516.0,2536.0,12543.0,0.6165,21818,Barnard College,2,2,36,30247
,1.0,,0.0,,0.6377,0.2,18200.0,,43.0,43.0,,66.0,1515.0,,10948,Talmudical Academy-New Jersey,2,2,34,18578
,0.2995,1025.0,0.2315,10200.0,0.5322,0.378,16445.0,,5665.0,5665.0,4035.0,9874.0,9786.0,0.4324,11808,CUNY Lehman College,1,2,36,4378
,0.405,885.0,0.1039,8800.0,0.5002,0.2665,15822.0,,3580.0,3580.0,2638.0,7264.0,9360.0,0.3322,10498,CUNY York College,1,2,36,2781
32.0,0.1507,1428.0,0.3032,12000.0,0.1547,0.9348,63596.0,,3513.0,3513.0,3380.0,14226.0,14317.0,0.9052,24604,Cornell University,2,2,36,26069
,0.6025,,0.7026,27000.0,0.4792,0.3077,32505.0,,348.0,348.0,304.0,628.0,6011.0,0.2556,4889,Five Towns College,3,2,36,11630
,,,0.1467,16662.5,0.2072,0.8146,56297.0,,197.0,197.0,184.0,873.0,12680.0,1.0,23371,Cooper Union for the Advancement of Science and Art,2,2,36,5517
26.0,0.6046,1141.0,0.5425,16585.0,0.4103,0.4926,21439.0,,1173.0,1173.0,1084.0,1950.0,9389.0,0.4946,26759,SUNY Polytechnic Institute,1,2,36,6710
21.0,0.4178,959.0,0.7782,27000.0,0.4762,0.4043,39695.0,,605.0,605.0,529.0,975.0,5891.0,0.7308,7231,Barton College,2,5,37,14945
,0.7602,,0.7027,27000.0,0.243,0.751,48809.0,,1374.0,1374.0,1307.0,3062.0,8160.0,0.6239,10432,Siena College,2,2,36,15218
16.0,0.6175,773.0,0.9526,35150.0,0.7287,0.2437,33753.0,,1238.0,1238.0,1057.0,1514.0,6517.0,0.66,5201,Chowan University,2,5,37,11452
,1.0,,0.0,,0.8761,0.45,14252.0,,81.0,81.0,,136.0,4256.0,,7780,Yeshiva Karlin Stolin,2,2,36,8138
,0.6207,,0.0,,0.4771,0.125,17800.0,,27.0,27.0,,95.0,2179.0,0.6667,14873,Yeshiva Derech Chaim,2,2,36,5279
,1.0,,0.0,,0.8795,0.8387,17259.0,,196.0,196.0,,510.0,2521.0,0.6667,3294,Yeshivath Viznitz,2,2,36,5915
33.0,0.1142,1450.0,0.4061,7500.0,0.1363,0.9495,63999.0,,2020.0,2020.0,1958.0,6501.0,15140.0,0.9225,64822,Duke University,2,5,37,28234
,0.4106,,0.678,25000.0,0.4312,0.3774,37268.0,,471.0,471.0,445.0,725.0,5091.0,1.0,7404,Brevard College,2,5,37,11967
21.0,0.7692,894.0,0.8121,27969.0,0.651,0.2857,19621.0,,104.0,104.0,87.0,125.0,3993.0,,5842,John Wesley University,2,5,37,10747
,0.8435,990.0,0.6699,27000.0,0.4259,0.4789,43723.0,,817.0,817.0,759.0,1412.0,6922.0,0.9837,7450,Lenoir-Rhyne University,2,5,37,12131
18.0,0.6995,844.0,0.7701,26125.0,0.7108,0.3885,12959.0,,742.0,742.0,653.0,1505.0,7548.0,1.0,10541,Elizabeth City State University,1,5,37,3069
23.0,0.6002,1036.0,0.6657,26000.0,0.3185,0.6197,42962.0,,863.0,863.0,816.0,1651.0,6838.0,0.9752,10223,Meredith College,2,5,37,19254
,0.685,,0.6023,26379.0,0.2002,0.6433,52742.0,,757.0,757.0,724.0,1748.0,7525.0,1.0,10414,Wagner College,2,2,36,21516
,0.3831,,0.4822,27000.0,0.1392,0.8808,62038.0,,572.0,572.0,547.0,2206.0,9707.0,0.9048,21398,Union College,2,2,36,29386
28.0,0.365,1239.0,0.3226,19500.0,0.1375,0.8597,62750.0,,535.0,535.0,503.0,2619.0,9218.0,0.8202,20743,Skidmore College,2,2,36,31248
,0.5338,,0.2225,13500.0,0.1742,0.7945,66323.0,,391.0,391.0,,1283.0,9911.0,0.3492,20974,Sarah Lawrence College,2,2,36,26589
32.0,0.3619,1442.0,0.3222,,0.0667,0.7368,62905.0,,22.0,22.0,,91.0,9295.0,0.7857,28583,Webb Institute,2,2,36,590
24.0,0.6833,1113.0,0.5131,26500.0,0.2413,0.5642,22648.0,,611.0,611.0,581.0,1667.0,7096.0,0.5878,12502,SUNY Maritime College,1,2,36,7467
,0.9486,,0.8041,37000.0,0.703,0.4416,30150.0,,367.0,367.0,289.0,508.0,5051.0,0.7879,10195,Bennett College,2,5,37,8029
29.0,0.4099,1271.0,0.4411,19000.0,0.3341,0.6834,22000.0,,5988.0,5988.0,5325.0,16583.0,11127.0,0.6099,21655,Stony Brook University,1,2,36,9081
24.0,0.5644,1091.0,0.5815,21065.0,0.4003,0.6796,22568.0,,6189.0,6189.0,5464.0,12698.0,9256.0,0.5787,13029,SUNY at Albany,1,2,36,6560
,0.4866,,0.7028,26550.0,0.4076,0.3902,36089.0,,248.0,248.0,231.0,431.0,4522.0,0.3564,8865,McNally Smith College of Music,3,4,27,25041
,,,0.4258,8098.0,0.8238,0.2079,14450.0,,8745.0,8745.0,5877.0,14696.0,4222.0,1.0,3326,Universidad del Turabo,2,9,72,6898
,0.8235,,0.0,,0.4839,0.0667,13600.0,,23.0,23.0,,62.0,4061.0,,13068,Yeshiva Gedolah of Greater Detroit,2,3,26,9065
,0.5051,,0.0762,5500.0,0.8127,0.4049,11718.0,,1751.0,1751.0,1644.0,3543.0,5393.0,0.5512,4793,University of Puerto Rico-Ponce,1,9,72,409
,,,0.8821,6365.0,0.6288,,30637.0,,462.0,462.0,393.0,143.0,6160.0,0.5652,11985,Parker University,2,6,48,24645
,0.8571,,0.6277,31000.0,0.418,0.2312,32792.0,,441.0,441.0,397.0,693.0,5026.0,0.3625,5021,University of Advancing Technology,3,6,4,18502
,,,0.7921,36825.0,0.6049,0.2941,30387.0,,670.0,670.0,570.0,899.0,5353.0,0.213,6431,The Art Institute of Portland,3,8,41,12811
23.0,0.5223,1026.0,0.7155,26500.0,0.4067,0.6115,42985.0,,1279.0,1279.0,1096.0,2163.0,6319.0,0.3379,9099,Eastern University,2,2,42,13699
25.0,0.5926,1104.0,0.7687,27000.0,0.3412,0.5822,51888.0,,1349.0,1349.0,1257.0,2501.0,7845.0,0.3352,8108,Arcadia University,2,2,42,16154
,0.449,,0.7415,27250.0,0.5102,0.5833,39320.0,,85.0,85.0,,111.0,5248.0,0.55,18402,Oregon College of Art and Craft,2,8,41,26470
24.0,0.7903,1090.0,0.8402,26156.0,0.3255,0.7117,52296.0,,967.0,967.0,901.0,1884.0,7929.0,0.6715,11070,Pacific University,2,8,41,22251
,0.0444,,0.3,,0.0923,0.8636,20111.0,,22.0,22.0,,130.0,8247.0,0.018,53074,Curtis Institute of Music,2,2,42,4094
,0.4711,,0.4357,21000.0,0.1142,0.8468,62251.0,,621.0,621.0,601.0,2381.0,9192.0,0.8097,17661,Dickinson College,2,2,42,27445
30.0,0.2478,1315.0,0.3764,27000.0,0.1091,0.8989,63040.0,,717.0,717.0,688.0,3522.0,10761.0,0.9789,21171,Bucknell University,2,2,42,33324
,0.5483,,0.5452,20500.0,0.5989,0.5649,46894.0,,461.0,461.0,422.0,695.0,7361.0,1.0,9386,Chatham University,2,2,42,18567
24.0,0.642,1083.0,0.7126,27451.5,0.324,0.6541,50327.0,,1437.0,1437.0,1291.0,2726.0,9064.0,1.0,9852,Philadelphia University,2,2,42,20355
